"timestamp","open","high","low","close","volume"
"2025-04-25 04:15:00","549.2700","550.0800","549.2000","549.3600","21348"
"2025-04-25 04:00:00","549.0000","549.9500","548.9200","549.2500","22247"
"2025-04-24 20:00:00","546.6900","546.6900","546.6900","546.6900","2453880"
"2025-04-24 19:45:00","548.7050","548.8700","548.1300","548.3900","36841"
"2025-04-24 19:30:00","548.6000","548.8600","548.3100","548.7400","16334"
"2025-04-24 19:15:00","548.4600","548.9600","548.2500","548.5999","37125"
"2025-04-24 19:00:00","548.5490","548.7000","548.3500","548.4800","7641"
"2025-04-24 18:45:00","548.8895","548.9700","548.3301","548.5500","86493"
"2025-04-24 18:30:00","546.6900","548.9300","546.6900","548.8500","2510222"
"2025-04-24 18:15:00","547.7800","548.5800","546.6900","548.4603","161940"
"2025-04-24 18:00:00","548.5000","548.8700","547.2600","547.7700","149624"
"2025-04-24 17:45:00","548.3500","548.7400","546.0664","548.5000","193161"
"2025-04-24 17:30:00","548.2000","548.3900","548.0517","548.3500","24122"
"2025-04-24 17:15:00","548.0100","548.2000","546.6900","548.2000","362059"
"2025-04-24 17:00:00","547.3900","571.2973","518.8465","548.0100","524051"
"2025-04-24 16:45:00","547.7006","581.8076","518.8465","547.3100","149063"
"2025-04-24 16:30:00","547.3500","547.9700","545.4243","547.7250","153717"
"2025-04-24 16:15:00","547.6200","547.7800","535.8812","547.3800","645578"
"2025-04-24 16:00:00","546.5500","549.3900","535.8812","547.5700","12495127"
"2025-04-24 15:45:00","546.4100","547.4300","546.1225","546.5400","8041710"
"2025-04-24 15:30:00","544.8900","546.5400","544.7500","546.3900","2572163"
"2025-04-24 15:15:00","544.7800","546.0200","544.7100","544.8700","2064075"
"2025-04-24 15:00:00","546.0500","546.1000","544.2800","544.8052","2335292"
"2025-04-24 14:45:00","546.2500","546.9000","546.0800","546.0800","1286823"
"2025-04-24 14:30:00","545.5100","546.5550","545.4300","546.2550","1270273"
"2025-04-24 14:15:00","545.6200","545.8800","545.0300","545.5100","1223965"
"2025-04-24 14:00:00","545.2900","546.3300","545.2200","545.6100","2104102"
"2025-04-24 13:45:00","544.7200","545.5795","544.3700","545.2700","1020598"
"2025-04-24 13:30:00","544.9800","545.5900","544.4000","544.6701","961682"
"2025-04-24 13:15:00","545.0700","545.2900","544.0300","544.9800","1148722"
"2025-04-24 13:00:00","545.4300","545.4600","544.6900","545.1300","981928"
"2025-04-24 12:45:00","544.9000","545.8479","544.3400","545.4400","1222395"
"2025-04-24 12:30:00","544.4400","545.3500","544.2950","544.8900","1845154"
"2025-04-24 12:15:00","543.4357","544.9700","543.3000","544.4400","1785082"
"2025-04-24 12:00:00","542.8100","543.5100","542.2503","543.4750","917741"
"2025-04-24 11:45:00","542.4400","543.9000","542.2500","542.7600","1890550"
"2025-04-24 11:30:00","542.5100","543.1900","541.8900","542.4600","1056565"
"2025-04-24 11:15:00","543.5300","543.8100","542.0900","542.4800","1686733"
"2025-04-24 11:00:00","542.4500","543.8700","541.9700","543.5200","1814213"
"2025-04-24 10:45:00","542.0500","542.7000","540.9900","542.4600","2166025"
"2025-04-24 10:30:00","542.2300","543.3100","541.5300","542.0400","2938773"
"2025-04-24 10:15:00","539.9800","542.3300","539.5300","542.2342","2022861"
"2025-04-24 10:00:00","539.4800","540.4000","539.0100","539.9699","2894449"
"2025-04-24 09:45:00","537.7700","539.6462","537.7400","539.4800","2191531"
"2025-04-24 09:30:00","536.7150","537.9300","535.4504","537.7800","2519458"
"2025-04-24 09:15:00","535.9000","536.7900","535.7600","536.7400","430324"
"2025-04-24 09:00:00","536.0600","536.3500","535.5700","535.9000","226700"
"2025-04-24 08:45:00","536.3185","536.4000","535.4200","536.1100","106317"
"2025-04-24 08:30:00","534.7700","536.4000","534.5000","536.3000","219615"
"2025-04-24 08:15:00","534.9300","535.4200","534.2500","534.7900","141842"
"2025-04-24 08:00:00","535.7600","535.9700","531.2900","534.8800","210211"
"2025-04-24 07:45:00","533.7500","534.4100","533.7400","534.3000","42053"
"2025-04-24 07:30:00","534.3000","535.8000","533.5500","533.8000","168689"
"2025-04-24 07:15:00","534.9000","534.9500","534.0800","534.3100","98562"
"2025-04-24 07:00:00","535.9600","536.0300","534.8100","534.9200","152803"
"2025-04-24 06:45:00","535.0400","536.4500","534.8900","535.9600","105503"
"2025-04-24 06:30:00","533.7900","535.0300","533.5600","535.0300","36758"
"2025-04-24 06:15:00","533.5500","533.8000","533.0200","533.7600","37559"
"2025-04-24 06:00:00","533.2000","534.0000","533.1800","533.5500","16209"
"2025-04-24 05:45:00","533.1200","533.4800","532.7600","533.2000","99074"
"2025-04-24 05:30:00","532.4900","533.1300","532.4900","533.1200","10002"
"2025-04-24 05:15:00","532.4800","532.7300","532.2900","532.4800","7179"
"2025-04-24 05:00:00","532.1400","532.4800","532.0400","532.4600","11456"
"2025-04-24 04:45:00","531.5400","532.0900","531.1000","532.0400","9056"
"2025-04-24 04:30:00","532.1500","532.3100","531.1900","531.5700","23852"
"2025-04-24 04:15:00","532.8400","533.1200","532.0600","532.1800","15978"
"2025-04-24 04:00:00","533.7300","533.7300","532.5000","532.7800","25453"
"2025-04-23 20:00:00","535.4200","535.4200","535.4200","535.4200","1232668"
"2025-04-23 19:45:00","536.3700","538.5384","534.0442","536.6200","16999"
"2025-04-23 19:30:00","536.5800","536.5800","535.9200","536.4700","15351"
"2025-04-23 19:15:00","536.4200","537.0700","536.3000","536.5400","33940"
"2025-04-23 19:00:00","536.0600","536.6565","535.9500","536.5299","10687"
"2025-04-23 18:45:00","535.9200","536.2700","535.7108","536.1104","14534"
"2025-04-23 18:30:00","535.4200","536.3800","535.2000","535.9150","1263235"
"2025-04-23 18:15:00","534.6200","535.4200","534.4400","535.2300","89443"
"2025-04-23 18:00:00","536.2700","545.1700","534.4600","534.5900","99883"
"2025-04-23 17:45:00","536.3400","536.5000","535.5000","535.9400","79073"
"2025-04-23 17:30:00","537.0500","543.5300","515.4200","536.3400","57462"
"2025-04-23 17:15:00","537.4900","555.0000","282.3900","537.0600","185392"
"2025-04-23 17:00:00","544.4300","545.1800","535.4200","537.5600","387712"
"2025-04-23 16:45:00","543.6700","564.2476","502.1271","544.3500","386783"
"2025-04-23 16:30:00","537.8983","555.0083","503.1869","543.7100","490697"
"2025-04-23 16:15:00","535.5800","544.9688","527.1094","537.8900","1401243"
"2025-04-23 16:00:00","535.3800","545.1788","527.1094","535.5850","8099284"
"2025-04-23 15:45:00","534.7150","544.5441","534.0300","535.4100","10041052"
"2025-04-23 15:30:00","534.7100","535.7900","533.8800","534.7100","2899610"
"2025-04-23 15:15:00","535.5750","545.0600","534.1000","534.6300","2204033"
"2025-04-23 15:00:00","536.3600","545.1300","535.0400","535.6000","1778734"
"2025-04-23 14:45:00","535.9950","544.2900","535.8000","536.3600","1789625"
"2025-04-23 14:30:00","536.5700","545.0950","535.9700","536.0000","1670244"
"2025-04-23 14:15:00","538.0600","543.5785","536.2600","536.5700","2098366"
"2025-04-23 14:00:00","538.3400","544.7800","537.0200","538.0200","2103999"
"2025-04-23 13:45:00","537.5204","545.1325","536.7500","538.3600","1396288"
"2025-04-23 13:30:00","538.2100","538.8500","536.3400","537.5100","1404564"
"2025-04-23 13:15:00","539.0400","545.1606","538.2000","538.2000","1217644"
"2025-04-23 13:00:00","538.2000","545.1100","536.1900","539.0500","1865391"
"2025-04-23 12:45:00","537.2400","545.1075","535.7900","538.2200","1809514"
"2025-04-23 12:30:00","536.3000","545.0200","536.0900","537.2400","2012601"
"2025-04-23 12:15:00","536.1500","545.1600","534.0000","536.3000","2747079"
"2025-04-23 12:00:00","537.4200","545.1300","535.6400","536.1100","1824645"
"2025-04-23 11:45:00","537.8935","545.1000","535.5700","537.4300","2293563"
"2025-04-23 11:30:00","538.5900","544.9200","536.9400","537.8900","2995489"
"2025-04-23 11:15:00","542.2900","543.9300","537.6700","538.6000","4362424"
"2025-04-23 11:00:00","542.5400","543.7700","540.8000","542.2501","2478399"
"2025-04-23 10:45:00","544.3300","545.1600","540.7600","542.5550","2442801"
"2025-04-23 10:30:00","543.8200","545.2000","540.9702","544.3500","1812562"
"2025-04-23 10:15:00","543.1800","544.2865","540.7500","543.8800","3092138"
"2025-04-23 10:00:00","543.5950","545.4300","541.3400","543.1700","4469639"
"2025-04-23 09:45:00","542.6300","544.9900","541.7800","543.5600","6469971"
"2025-04-23 09:30:00","540.4300","544.9100","539.5101","542.7487","10118977"
"2025-04-23 09:15:00","539.6150","540.8400","539.5806","540.5000","244771"
"2025-04-23 09:00:00","540.9300","541.0000","539.0700","539.6100","242229"
"2025-04-23 08:45:00","540.3800","541.0600","519.7800","540.9450","131437"
"2025-04-23 08:30:00","539.3200","540.4700","539.2000","540.3300","213387"
"2025-04-23 08:15:00","539.2800","539.6000","539.2000","539.3200","99944"
"2025-04-23 08:00:00","540.1700","540.7100","527.2500","539.2650","271361"
"2025-04-23 07:45:00","538.9990","539.5000","538.5500","538.5700","86459"
"2025-04-23 07:30:00","539.2600","539.6800","538.9100","538.9600","186118"
"2025-04-23 07:15:00","540.3900","540.5300","539.2600","539.2700","103921"
"2025-04-23 07:00:00","540.1200","540.7200","540.0000","540.4000","159179"
"2025-04-23 06:45:00","539.6600","540.4900","539.6500","540.1700","75260"
"2025-04-23 06:30:00","538.9700","539.6500","538.7200","539.5800","66901"
"2025-04-23 06:15:00","538.0300","539.0000","538.0300","539.0000","86023"
"2025-04-23 06:00:00","538.0500","538.4600","537.9600","538.1300","18215"
"2025-04-23 05:45:00","537.3400","538.2200","537.2000","538.0100","19606"
"2025-04-23 05:30:00","537.9600","537.9900","537.1900","537.1900","45919"
"2025-04-23 05:15:00","538.4100","538.5200","537.8600","537.8900","33912"
"2025-04-23 05:00:00","537.9400","538.4400","537.9400","538.3800","59079"
"2025-04-23 04:45:00","538.4100","538.8000","537.8300","537.8900","23125"
"2025-04-23 04:30:00","537.4700","538.5400","537.4700","538.3600","25136"
"2025-04-23 04:15:00","537.6000","537.7800","537.2900","537.4900","49626"
"2025-04-23 04:00:00","536.6300","537.6000","535.2200","537.6000","41401"
"2025-04-22 20:00:00","527.2500","527.2500","527.2500","527.2500","1431434"
"2025-04-22 19:45:00","536.2300","537.0000","536.0000","536.6100","79078"
"2025-04-22 19:30:00","536.2499","536.4750","535.8000","536.2200","44359"
"2025-04-22 19:15:00","537.6500","537.7100","535.9400","536.2900","58716"
"2025-04-22 19:00:00","537.0000","537.7296","536.6200","537.6997","98755"
"2025-04-22 18:45:00","535.9000","537.0100","535.5300","537.0000","112776"
"2025-04-22 18:30:00","527.2500","535.9500","527.2500","535.9000","1486760"
"2025-04-22 18:15:00","534.6700","535.7000","534.0800","535.6800","128508"
"2025-04-22 18:00:00","535.4600","536.9600","533.2800","534.7000","585578"
"2025-04-22 17:45:00","537.6183","537.8300","534.0000","535.4800","483393"
"2025-04-22 17:30:00","534.1550","537.7500","533.0000","537.5500","804526"
"2025-04-22 17:15:00","527.1100","534.4000","527.0600","534.0600","1065884"
"2025-04-22 17:00:00","526.9250","527.2500","499.4202","527.0700","1044979"
"2025-04-22 16:45:00","527.1900","559.6838","494.5067","557.7841","775794"
"2025-04-22 16:30:00","527.2600","527.5600","504.1612","527.2600","310362"
"2025-04-22 16:15:00","526.9300","527.3299","514.1975","527.2300","645274"
"2025-04-22 16:00:00","526.9400","528.8100","524.4393","526.8801","8251078"
"2025-04-22 15:45:00","526.1700","527.5000","525.7100","526.9400","7776242"
"2025-04-22 15:30:00","524.6700","526.5500","524.2100","526.1799","2818086"
"2025-04-22 15:15:00","525.7650","525.9400","524.2500","524.6900","2187372"
"2025-04-22 15:00:00","526.7500","527.1300","525.5500","525.7500","1844186"
"2025-04-22 14:45:00","526.0700","527.2300","526.0700","526.7600","1338996"
"2025-04-22 14:30:00","525.3900","526.3700","525.3500","526.0800","1282717"
"2025-04-22 14:15:00","524.4300","525.6700","523.9500","525.3900","1687282"
"2025-04-22 14:00:00","521.8500","524.4699","521.7800","524.4500","1753633"
"2025-04-22 13:45:00","523.2400","523.3500","521.7600","521.8500","1541840"
"2025-04-22 13:30:00","522.5700","523.9327","522.0200","523.2300","2439393"
"2025-04-22 13:15:00","525.7100","525.7750","522.3300","522.6500","4251409"
"2025-04-22 13:00:00","527.5700","528.9700","525.3200","525.6810","3845596"
"2025-04-22 12:45:00","528.2400","528.3400","526.9300","527.5595","1362334"
"2025-04-22 12:30:00","528.7900","529.1100","527.3200","528.2300","1920883"
"2025-04-22 12:15:00","528.0700","529.3050","527.5700","528.8000","1852481"
"2025-04-22 12:00:00","526.2000","528.2500","526.2000","528.0800","4672375"
"2025-04-22 11:45:00","523.8900","526.5500","523.7600","526.1700","2357789"
"2025-04-22 11:30:00","524.9500","525.2650","523.8100","523.8886","1719425"
"2025-04-22 11:15:00","525.5550","525.8138","524.9000","524.9400","1736486"
"2025-04-22 11:00:00","524.6700","525.6000","524.5900","525.5599","1823740"
"2025-04-22 10:45:00","523.8900","524.8900","523.3300","524.6700","1889120"
"2025-04-22 10:30:00","523.0700","523.9200","522.2600","523.9000","1503641"
"2025-04-22 10:15:00","522.7500","523.4300","522.0800","523.0600","1716376"
"2025-04-22 10:00:00","521.9600","523.4400","521.7300","522.7800","2241138"
"2025-04-22 09:45:00","521.4300","522.3000","520.7750","521.8900","2334114"
"2025-04-22 09:30:00","520.1400","521.4500","519.1925","521.4200","2958612"
"2025-04-22 09:15:00","519.6400","520.1800","519.2100","520.1800","249255"
"2025-04-22 09:00:00","519.4000","519.7700","519.2900","519.6500","214985"
"2025-04-22 08:45:00","518.6000","519.4300","513.8800","519.4200","130736"
"2025-04-22 08:30:00","518.4608","518.6900","518.2400","518.6196","68532"
"2025-04-22 08:15:00","517.8650","518.5100","517.7900","518.5000","87926"
"2025-04-22 08:00:00","518.8300","521.0000","513.8800","517.9400","168210"
"2025-04-22 07:45:00","517.9010","518.2700","517.2900","517.6700","117973"
"2025-04-22 07:30:00","518.4000","518.8100","517.7600","517.9010","43684"
"2025-04-22 07:15:00","517.9900","518.5500","517.8300","518.4000","46609"
"2025-04-22 07:00:00","518.7800","519.0000","517.6700","518.0500","91557"
"2025-04-22 06:45:00","519.0800","519.1500","518.4600","518.7500","12387"
"2025-04-22 06:30:00","518.7600","519.3700","518.5100","519.1400","17997"
"2025-04-22 06:15:00","519.0500","519.1300","518.6000","518.7000","28538"
"2025-04-22 06:00:00","518.8700","519.1800","518.6000","519.0500","7790"
"2025-04-22 05:45:00","519.0700","519.2800","518.8600","518.9000","3932"
"2025-04-22 05:30:00","519.3300","519.4200","519.0300","519.1500","13156"
"2025-04-22 05:15:00","518.9100","519.4300","518.4000","519.3200","9729"
"2025-04-22 05:00:00","519.2600","519.4500","518.8200","518.9600","23971"
"2025-04-22 04:45:00","519.4300","519.4300","518.7500","519.2000","27102"
"2025-04-22 04:30:00","518.7000","519.5900","518.6500","519.4800","18099"
"2025-04-22 04:15:00","518.3200","518.8500","518.0400","518.6700","10899"
"2025-04-22 04:00:00","517.7700","519.1400","517.7700","518.2300","28968"
"2025-04-21 20:00:00","513.8800","513.8800","513.8800","513.8800","2614120"
"2025-04-21 19:45:00","514.2800","516.1000","514.1000","516.0500","87176"
"2025-04-21 19:30:00","513.9990","514.4000","513.9000","514.2800","13141"
"2025-04-21 19:15:00","513.8197","514.1900","513.6000","513.9987","9516"
"2025-04-21 19:00:00","513.6600","513.9300","513.5900","513.8104","7027"
"2025-04-21 18:45:00","514.0250","514.0900","513.6000","513.6120","5935"
"2025-04-21 18:30:00","513.8800","514.4700","512.9600","514.0100","2659529"
"2025-04-21 18:15:00","513.4386","513.4600","512.7610","512.9500","27257"
"2025-04-21 18:00:00","513.8900","514.2600","513.1900","513.3500","157826"
"2025-04-21 17:45:00","513.9886","513.9900","513.8800","513.8800","11884"
"2025-04-21 17:30:00","513.9496","514.2000","513.8500","513.9300","28541"
"2025-04-21 17:15:00","513.9900","541.6498","488.8931","513.9000","13936"
"2025-04-21 17:00:00","514.0000","541.6498","484.9358","513.9900","25885"
"2025-04-21 16:45:00","513.6200","533.6705","484.9358","513.9300","204660"
"2025-04-21 16:30:00","513.4500","513.8450","513.4000","513.6300","113719"
"2025-04-21 16:15:00","513.5500","526.5841","513.3300","513.4500","719700"
"2025-04-21 16:00:00","513.9900","526.5841","510.0500","513.5806","10839322"
"2025-04-21 15:45:00","512.2000","514.8700","511.7000","513.9800","8651646"
"2025-04-21 15:30:00","510.3600","512.5000","510.3600","512.2200","4195602"
"2025-04-21 15:15:00","510.0200","511.1700","509.8700","510.3650","2919431"
"2025-04-21 15:00:00","508.7700","510.4300","508.7300","510.0400","3231436"
"2025-04-21 14:45:00","509.3950","509.6200","508.6900","508.7701","2396069"
"2025-04-21 14:30:00","509.9000","510.6600","509.3200","509.4000","1713672"
"2025-04-21 14:15:00","508.9400","509.9799","508.8500","509.9100","1861014"
"2025-04-21 14:00:00","508.9500","509.2300","508.4600","508.9600","1707735"
"2025-04-21 13:45:00","509.6700","509.8399","508.7400","508.9400","1236693"
"2025-04-21 13:30:00","509.9500","510.5100","509.3200","509.7000","1473819"
"2025-04-21 13:15:00","509.7800","510.7404","509.5409","509.9612","1622932"
"2025-04-21 13:00:00","511.2562","511.7399","509.6300","509.8000","2787713"
"2025-04-21 12:45:00","512.8900","513.1000","511.1200","511.2400","1689240"
"2025-04-21 12:30:00","511.6600","513.2500","511.6000","512.8801","2071021"
"2025-04-21 12:15:00","512.1900","512.1900","511.3600","511.6600","1614304"
"2025-04-21 12:00:00","511.0500","512.2300","511.0100","512.1700","1701143"
"2025-04-21 11:45:00","511.8300","511.9251","510.8000","511.0699","1843643"
"2025-04-21 11:30:00","513.1100","513.3600","511.7500","511.8400","2220730"
"2025-04-21 11:15:00","513.7500","514.3400","512.7900","513.1100","1421659"
"2025-04-21 11:00:00","514.5800","515.0600","513.7200","513.8100","1793995"
"2025-04-21 10:45:00","515.3900","516.0000","514.3890","514.6000","1945321"
"2025-04-21 10:30:00","515.6400","516.8600","515.0900","515.3600","2053427"
"2025-04-21 10:15:00","516.6900","516.8400","515.1900","515.6300","1847432"
"2025-04-21 10:00:00","517.5100","517.5100","516.2600","516.7100","2251009"
"2025-04-21 09:45:00","519.4800","519.9900","517.5200","517.5600","2071632"
"2025-04-21 09:30:00","521.1600","521.7000","519.0000","519.5200","2773225"
"2025-04-21 09:15:00","520.4800","521.1800","520.4500","521.1700","78417"
"2025-04-21 09:00:00","520.9400","532.0100","520.4000","520.5200","96526"
"2025-04-21 08:45:00","521.1300","526.4100","520.8100","520.9500","57401"
"2025-04-21 08:30:00","520.9800","521.5100","520.7000","521.0700","90808"
"2025-04-21 08:15:00","520.4100","521.0600","520.1800","520.9600","55750"
"2025-04-21 08:00:00","520.9675","526.4100","519.3000","520.4600","250139"
"2025-04-21 07:45:00","519.7400","520.0500","519.2500","520.0000","141699"
"2025-04-21 07:30:00","520.1600","520.2500","519.5500","519.7300","54498"
"2025-04-21 07:15:00","521.7100","521.7100","519.3600","520.1100","130948"
"2025-04-21 07:00:00","521.6900","522.4500","521.6000","521.7100","84185"
"2025-04-21 06:45:00","521.2500","521.7800","521.1700","521.6500","7526"
"2025-04-21 06:30:00","520.8000","521.2000","520.7000","521.1500","19916"
"2025-04-21 06:15:00","521.3900","521.3900","520.7300","520.8500","5561"
"2025-04-21 06:00:00","521.1800","521.5600","521.1200","521.4000","26470"
"2025-04-21 05:45:00","520.5700","521.2400","520.5500","521.0900","6169"
"2025-04-21 05:30:00","521.0200","521.1000","520.5900","520.6500","3678"
"2025-04-21 05:15:00","520.7900","521.2500","520.4800","521.0300","13692"
"2025-04-21 05:00:00","521.3000","521.4600","520.5600","520.8000","16261"
"2025-04-21 04:45:00","521.3100","521.3700","520.9100","521.3000","15656"
"2025-04-21 04:30:00","521.2800","521.5900","521.1900","521.3300","10645"
"2025-04-21 04:15:00","521.0300","521.3900","520.8900","521.2800","6554"
"2025-04-21 04:00:00","524.3000","524.3000","520.6700","521.0900","27422"
"2025-04-17 20:00:00","526.4100","526.4100","526.4100","526.4100","1934911"
"2025-04-17 19:45:00","527.2000","527.2500","527.0000","527.2000","12849"
"2025-04-17 19:30:00","527.1300","527.2500","526.7600","527.2500","11645"
"2025-04-17 19:15:00","526.9200","527.1300","526.9000","527.1300","15349"
"2025-04-17 19:00:00","526.6600","526.9300","526.6400","526.9000","15160"
"2025-04-17 18:45:00","526.5591","526.7100","526.4100","526.6800","31615"
"2025-04-17 18:30:00","526.4100","526.6200","526.4000","526.4850","1955058"
"2025-04-17 18:15:00","526.6500","526.8000","526.4501","526.5600","20322"
"2025-04-17 18:00:00","526.6850","526.8900","526.5413","526.6600","388059"
"2025-04-17 17:45:00","527.0000","545.1100","526.6500","526.6900","38224"
"2025-04-17 17:30:00","527.2200","527.4000","526.8500","526.9350","30461"
"2025-04-17 17:15:00","527.6000","527.7400","519.8712","527.2450","40761"
"2025-04-17 17:00:00","527.9000","528.0400","519.8712","527.7381","400480"
"2025-04-17 16:45:00","527.2800","528.3700","527.2300","527.7900","428067"
"2025-04-17 16:30:00","526.8300","527.3800","525.8447","527.2600","920699"
"2025-04-17 16:15:00","527.8000","528.0300","525.8447","526.8200","2615837"
"2025-04-17 16:00:00","526.3700","528.1300","525.8447","527.8000","9788120"
"2025-04-17 15:45:00","527.8200","527.9700","525.7100","526.3900","7614931"
"2025-04-17 15:30:00","527.3600","528.5100","527.1100","527.7600","4213385"
"2025-04-17 15:15:00","527.3100","528.1200","526.6300","527.3100","2100326"
"2025-04-17 15:00:00","528.5400","528.8000","526.9700","527.3200","2004156"
"2025-04-17 14:45:00","530.3100","530.7700","528.5200","528.5200","2832758"
"2025-04-17 14:30:00","530.0200","530.9200","530.0000","530.3185","1032814"
"2025-04-17 14:15:00","530.0000","531.1650","529.8100","530.0200","2948204"
"2025-04-17 14:00:00","529.5796","530.9300","529.3600","529.9800","1964137"
"2025-04-17 13:45:00","528.4400","530.3285","528.3900","529.5700","1820329"
"2025-04-17 13:30:00","527.6900","530.0400","527.6700","528.4700","1895686"
"2025-04-17 13:15:00","528.8000","529.0100","527.6100","527.6800","905886"
"2025-04-17 13:00:00","529.9200","530.3386","528.6203","528.7800","994497"
"2025-04-17 12:45:00","528.1300","530.4100","527.7700","529.9105","1281614"
"2025-04-17 12:30:00","529.4500","530.2600","527.8500","528.1250","2150633"
"2025-04-17 12:15:00","527.9800","529.8700","527.3200","529.4500","2198343"
"2025-04-17 12:00:00","526.7600","528.9200","526.2200","527.9100","4255041"
"2025-04-17 11:45:00","527.1200","528.0300","526.4800","526.7600","1043362"
"2025-04-17 11:30:00","526.7100","528.6000","526.6000","527.1000","977022"
"2025-04-17 11:15:00","528.2500","528.8500","526.5000","526.7100","6126238"
"2025-04-17 11:00:00","525.0900","528.3100","525.0250","528.2648","2352493"
"2025-04-17 10:45:00","525.7600","526.2586","525.0300","525.0800","2584667"
