"timestamp","open","high","low","close","volume"
"2025-04-08 18:00:00","495.8500","523.8600","489.9300","492.4000","3915704"
"2025-04-08 17:00:00","496.0300","496.5000","495.5000","495.8500","1650511"
"2025-04-08 16:00:00","496.7500","529.3134","467.2050","496.1500","17863242"
"2025-04-08 15:00:00","501.7100","502.1200","489.1600","496.7400","40845114"
"2025-04-08 14:00:00","506.7600","507.8200","501.4000","501.6900","14585904"
"2025-04-08 13:00:00","507.0800","509.1100","502.0300","506.7200","21125030"
"2025-04-08 12:00:00","516.7400","517.2900","507.0200","507.1442","19795231"
"2025-04-08 11:00:00","517.8600","519.2700","514.0000","516.7700","14846884"
"2025-04-08 10:00:00","522.5900","524.9800","517.8100","517.8500","16589955"
"2025-04-08 09:00:00","517.0000","523.2900","516.4800","522.5925","19413223"
"2025-04-08 08:00:00","518.0900","519.4800","482.1650","517.0300","1805354"
"2025-04-08 07:00:00","511.7700","518.3600","511.1900","518.0800","1238666"
"2025-04-08 06:00:00","510.6700","512.8000","509.9500","511.7400","352071"
"2025-04-08 05:00:00","512.7400","513.0100","510.5900","510.7000","164706"
"2025-04-08 04:00:00","510.5500","513.5900","510.0600","512.6900","212114"
"2025-04-07 20:00:00","504.3800","504.3800","504.3800","504.3800","2261568"
"2025-04-07 19:00:00","509.1000","510.2900","497.4543","509.6600","304700"
"2025-04-07 18:00:00","507.3400","509.1000","504.3800","509.1000","2697582"
"2025-04-07 17:00:00","506.4900","522.7728","480.2688","507.4000","1174206"
"2025-04-07 16:00:00","504.5500","540.0329","484.9358","506.4500","24688666"
"2025-04-07 15:00:00","503.2500","506.6400","500.1400","504.5500","31931771"
"2025-04-07 14:00:00","509.0700","510.4700","502.2800","503.2100","14852027"
"2025-04-07 13:00:00","495.6300","509.3600","495.5900","509.0900","21613617"
"2025-04-07 12:00:00","499.5000","506.5199","494.7000","495.6800","14739518"
"2025-04-07 11:00:00","505.8800","509.7700","492.6600","499.5000","35793019"
"2025-04-07 10:00:00","495.6700","523.1700","488.9447","505.9100","73179250"
"2025-04-07 09:00:00","496.0700","496.4600","481.8000","495.6900","31362420"
"2025-04-07 08:00:00","493.4100","505.2800","479.4700","496.1400","6651909"
"2025-04-07 07:00:00","494.8200","498.5800","492.0600","493.4900","1867124"
"2025-04-07 06:00:00","488.8300","498.9000","487.6900","494.7900","1562342"
"2025-04-07 05:00:00","487.7700","490.7000","484.7300","488.8000","559007"
"2025-04-07 04:00:00","486.9000","491.0900","482.8600","487.7600","989426"
"2025-04-04 20:00:00","505.2800","505.2800","505.2800","505.2800","6363290"
"2025-04-04 19:00:00","505.0100","505.6900","504.4500","505.5000","212425"
"2025-04-04 18:00:00","504.9450","537.7500","504.6300","505.2000","7972201"
"2025-04-04 17:00:00","504.5011","527.4128","488.8931","504.9400","2237766"
"2025-04-04 16:00:00","505.5000","537.7002","502.1700","504.5000","42499144"
"2025-04-04 15:00:00","507.7800","513.9197","505.0600","505.5000","43276898"
"2025-04-04 14:00:00","514.5900","523.6401","505.5200","507.7800","21282438"
"2025-04-04 13:00:00","512.0800","514.6400","508.3250","514.5700","18241244"
"2025-04-04 12:00:00","514.9800","517.4585","510.9100","512.0750","13842951"
"2025-04-04 11:00:00","515.4700","522.5900","514.0000","514.9600","28456671"
"2025-04-04 10:00:00","523.1800","523.2600","510.0500","515.5250","27572366"
"2025-04-04 09:00:00","524.9300","526.6000","519.1500","523.1800","21917265"
"2025-04-04 08:00:00","522.0200","537.0700","515.9970","524.8200","4361080"
"2025-04-04 07:00:00","521.8700","523.6900","515.8800","523.0100","2922928"
"2025-04-04 06:00:00","533.2700","533.8800","520.6500","521.8000","2152057"
"2025-04-04 05:00:00","533.6800","533.8800","532.0300","533.0600","110760"
"2025-04-04 04:00:00","535.2800","535.2800","533.0100","533.4400","97759"
"2025-04-03 20:00:00","536.7000","536.7000","536.7000","536.7000","5249144"
"2025-04-03 19:00:00","536.1200","537.0000","535.3900","536.3200","269244"
"2025-04-03 18:00:00","536.4600","540.5000","534.8975","536.1194","5587142"
"2025-04-03 17:00:00","536.2100","561.1043","519.8712","536.5900","545146"
"2025-04-03 16:00:00","537.6700","564.9647","531.6949","536.2500","28974256"
"2025-04-03 15:00:00","541.7700","542.0000","536.9000","537.6400","28297908"
"2025-04-03 14:00:00","541.8400","542.5300","539.9402","541.7900","9376105"
"2025-04-03 13:00:00","543.4600","544.3700","541.7700","541.8500","7496829"
"2025-04-03 12:00:00","543.5100","546.3600","542.9850","543.4400","9850763"
"2025-04-03 11:00:00","540.2000","544.4199","539.5800","543.5100","14410229"
"2025-04-03 10:00:00","544.8600","545.2200","540.1000","540.1900","18953251"
"2025-04-03 09:00:00","543.6000","561.7200","543.0700","544.9200","15518180"
"2025-04-03 08:00:00","545.3600","564.5200","543.5200","543.6800","1579299"
"2025-04-03 07:00:00","545.6000","546.7700","544.7600","545.9800","727044"
"2025-04-03 06:00:00","546.4700","547.0000","544.3400","545.4700","395558"
"2025-04-03 05:00:00","548.9200","549.3400","546.1300","546.4800","137402"
"2025-04-03 04:00:00","547.0000","549.5300","547.0000","548.8700","174973"
"2025-04-02 20:00:00","564.5200","564.5200","564.5200","564.5200","1167134"
"2025-04-02 19:00:00","546.6500","546.6500","543.9400","545.0000","652620"
"2025-04-02 18:00:00","547.2500","564.5200","542.1000","546.5103","3014850"
"2025-04-02 17:00:00","552.3000","566.3735","518.1757","547.2500","3923958"
"2025-04-02 16:00:00","564.6500","570.7900","518.1757","552.4200","22596159"
"2025-04-02 15:00:00","561.1500","565.6550","561.1350","564.6500","12283514"
"2025-04-02 14:00:00","564.0800","564.4500","560.9600","561.1100","5724448"
"2025-04-02 13:00:00","565.6900","567.4200","563.2100","564.1000","6872177"
"2025-04-02 12:00:00","562.3100","566.0600","562.0800","565.6800","5545410"
"2025-04-02 11:00:00","562.0700","563.7500","560.8600","562.2836","5475766"
"2025-04-02 10:00:00","558.7100","562.2696","558.2900","562.0900","5112417"
"2025-04-02 09:00:00","556.1400","559.7800","554.8100","558.7300","7007024"
"2025-04-02 08:00:00","559.6147","560.9700","554.9700","556.1650","717105"
"2025-04-02 07:00:00","557.9900","558.2500","557.1000","557.1700","206113"
"2025-04-02 06:00:00","559.1000","559.2000","557.6000","557.9600","359149"
"2025-04-02 05:00:00","559.3200","559.8700","559.0000","559.0600","16005"
"2025-04-02 04:00:00","560.2800","560.2800","558.9000","559.3900","31933"
"2025-04-01 20:00:00","560.9700","560.9700","560.9700","560.9700","1130711"
"2025-04-01 19:00:00","561.8000","562.2800","561.5712","561.8500","48929"
"2025-04-01 18:00:00","560.9400","563.0000","560.8000","561.8100","1336964"
"2025-04-01 17:00:00","560.8600","561.1300","524.4695","560.9300","271303"
"2025-04-01 16:00:00","561.0600","581.7220","524.4695","560.7900","8258704"
"2025-04-01 15:00:00","557.6600","561.5200","557.4300","561.0300","10655567"
"2025-04-01 14:00:00","559.0000","559.1700","556.1500","557.6620","5833202"
"2025-04-01 13:00:00","560.6727","561.1200","558.9100","559.0000","3862217"
"2025-04-01 12:00:00","561.5900","562.9400","559.3350","560.6900","5697820"
"2025-04-01 11:00:00","559.7150","561.8794","559.4000","561.5700","7401277"
"2025-04-01 10:00:00","557.1525","559.8000","553.6800","559.7200","9006534"
"2025-04-01 09:00:00","557.0500","558.5800","556.0000","557.2200","4799061"
"2025-04-01 08:00:00","557.5487","559.7700","551.5900","557.0700","412692"
"2025-04-01 07:00:00","557.4400","557.5700","555.4400","556.2800","331680"
"2025-04-01 06:00:00","559.5000","559.5000","556.0000","557.4200","227777"
"2025-04-01 05:00:00","558.9900","559.8900","558.8500","559.5000","39287"
"2025-04-01 04:00:00","557.2700","559.0200","557.2700","558.9700","60185"
"2025-03-31 20:00:00","559.3900","559.3900","559.3900","559.3900","3454272"
"2025-03-31 19:00:00","557.4200","558.0700","556.7300","557.0600","85307"
"2025-03-31 18:00:00","558.0100","559.3900","358.0000","557.4500","3771659"
"2025-03-31 17:00:00","557.9700","565.8309","425.9100","558.0500","501371"
"2025-03-31 16:00:00","559.1400","559.3900","519.7003","535.4727","30350812"
"2025-03-31 15:00:00","556.3900","560.7112","556.3650","559.1500","26110977"
"2025-03-31 14:00:00","553.1500","557.9500","553.0200","556.3900","10803171"
"2025-03-31 13:00:00","553.2600","555.1600","552.7100","553.1600","4905025"
"2025-03-31 12:00:00","553.3200","554.5900","551.9150","553.3300","4483293"
"2025-03-31 11:00:00","551.6100","554.1200","551.2360","553.3200","6520953"
"2025-03-31 10:00:00","549.7500","551.9800","549.4300","551.6000","7998710"
"2025-03-31 09:00:00","550.8900","555.6600","546.8700","549.7400","8943145"
"2025-03-31 08:00:00","550.8100","555.6600","548.7100","550.8800","551437"
"2025-03-31 07:00:00","550.7400","551.0700","548.7000","549.7100","451051"
"2025-03-31 06:00:00","550.4700","551.0700","550.1200","550.7000","226954"
"2025-03-31 05:00:00","550.7300","551.2400","549.7800","550.4200","104131"
"2025-03-31 04:00:00","552.6000","552.6000","550.7400","550.8000","124928"
"2025-03-28 20:00:00","555.6600","555.6600","555.6600","555.6600","2579895"
"2025-03-28 19:00:00","554.2500","554.3700","553.9100","554.1150","36934"
"2025-03-28 18:00:00","554.0750","555.6600","553.8500","554.3000","2674669"
"2025-03-28 17:00:00","553.7600","564.5945","523.4996","554.0603","208856"
"2025-03-28 16:00:00","555.8400","575.3941","516.4665","553.7250","16740510"
"2025-03-28 15:00:00","556.2100","556.7200","555.0700","555.8300","15902058"
"2025-03-28 14:00:00","556.3900","556.9700","555.3100","556.1800","5938152"
"2025-03-28 13:00:00","556.5000","556.7000","555.2200","556.4100","6230129"
"2025-03-28 12:00:00","557.9200","558.8000","556.4400","556.5432","5604831"
"2025-03-28 11:00:00","558.8000","559.8000","557.7700","557.9300","7392403"
"2025-03-28 10:00:00","563.8400","564.3600","558.2600","558.7900","13033744"
"2025-03-28 09:00:00","564.4600","566.6400","555.9200","563.9399","4843452"
"2025-03-28 08:00:00","564.6155","567.9000","564.4200","564.4300","538855"
"2025-03-28 07:00:00","566.7000","566.8000","565.8000","566.4500","181603"
"2025-03-28 06:00:00","565.7000","567.1000","565.6400","566.6000","33211"
"2025-03-28 05:00:00","565.8300","566.1800","565.4200","565.6400","24315"
"2025-03-28 04:00:00","566.4800","566.8800","564.4200","565.7400","52753"
"2025-03-27 20:00:00","567.0800","567.0800","567.0800","567.0800","705980"
"2025-03-27 19:00:00","566.9700","567.0300","566.1500","566.5700","69505"
"2025-03-27 18:00:00","566.9900","567.3600","566.8300","566.9400","791333"
"2025-03-27 17:00:00","567.0500","571.2973","549.6558","567.0500","485982"
"2025-03-27 16:00:00","567.0200","571.2973","532.0710","567.1389","4495479"
"2025-03-27 15:00:00","567.5400","570.0300","566.7200","567.0000","10921385"
"2025-03-27 14:00:00","566.6500","569.1875","566.5600","567.5600","3746437"
"2025-03-27 13:00:00","566.6600","568.1900","566.3800","566.6350","3492028"
"2025-03-27 12:00:00","567.9600","569.9102","566.6001","566.6600","3483893"
"2025-03-27 11:00:00","570.8000","570.9000","567.8500","567.9400","4547831"
"2025-03-27 10:00:00","568.3100","570.7999","567.5300","570.7999","5864836"
"2025-03-27 09:00:00","568.1300","577.3050","564.9400","568.3300","6121676"
"2025-03-27 08:00:00","568.5077","570.0000","567.2490","568.1300","372527"
"2025-03-27 07:00:00","568.3500","568.8800","567.3900","568.6700","189791"
"2025-03-27 06:00:00","569.4700","569.8800","568.2900","568.3100","66996"
"2025-03-27 05:00:00","569.3300","569.6200","568.8200","569.4500","40321"
"2025-03-27 04:00:00","568.0000","569.3200","567.2300","569.3200","83134"
"2025-03-26 20:00:00","568.5900","568.5900","568.5900","568.5900","1547402"
"2025-03-26 19:00:00","566.6900","567.8000","566.1200","567.5850","214298"
"2025-03-26 18:00:00","567.0000","568.5900","566.0200","566.6900","1923806"
"2025-03-26 17:00:00","568.3000","604.5285","566.8100","567.1800","688203"
"2025-03-26 16:00:00","568.7400","576.1253","531.3096","568.3300","10879773"
"2025-03-26 15:00:00","567.4000","569.5800","567.1900","568.7400","13710864"
"2025-03-26 14:00:00","568.0600","569.4900","567.2000","567.4100","4823011"
"2025-03-26 13:00:00","569.4900","570.1999","567.9400","568.0498","4967026"
"2025-03-26 12:00:00","570.6600","571.3900","569.2800","569.4900","4500836"
"2025-03-26 11:00:00","573.4200","573.8400","570.1200","570.6600","4992092"
"2025-03-26 10:00:00","573.6200","574.5200","572.4860","573.4400","5800803"
"2025-03-26 09:00:00","575.7400","576.3300","573.3300","573.6300","4062485"
"2025-03-26 08:00:00","575.6900","575.9400","574.2790","575.7996","174401"
"2025-03-26 07:00:00","575.3900","575.8700","575.0800","575.7000","59663"
"2025-03-26 06:00:00","574.3000","575.3800","574.2300","575.3300","26450"
"2025-03-26 05:00:00","574.7500","575.0400","574.3200","574.3200","24013"
"2025-03-26 04:00:00","576.2500","576.2500","574.4800","574.7200","23877"
"2025-03-25 20:00:00","575.4600","575.4600","575.4600","575.4600","1765284"
"2025-03-25 19:00:00","575.7300","576.2300","575.7200","575.9900","46019"
"2025-03-25 18:00:00","575.8300","576.1900","575.4600","575.7700","1829535"
"2025-03-25 17:00:00","575.8800","576.0458","565.5777","575.8200","393492"
"2025-03-25 16:00:00","575.3400","575.9500","554.6749","554.6749","8119210"
"2025-03-25 15:00:00","573.8800","575.6000","573.8700","575.3600","8049940"
"2025-03-25 14:00:00","574.1200","574.9499","573.6900","573.9393","4948687"
"2025-03-25 13:00:00","574.9600","575.5400","574.0200","574.1250","3026347"
"2025-03-25 12:00:00","574.7600","575.0900","574.1700","574.9550","2744558"
"2025-03-25 11:00:00","575.9700","576.2100","574.5600","574.7599","3659649"
"2025-03-25 10:00:00","574.7000","576.4100","573.9400","575.9900","6174320"
"2025-03-25 09:00:00","575.3503","575.9400","574.0200","574.6600","4051804"
"2025-03-25 08:00:00","573.3585","576.0500","572.9785","575.3800","364064"
"2025-03-25 07:00:00","574.5400","575.5900","573.9500","575.5000","158327"
"2025-03-25 06:00:00","573.8300","574.5900","573.2500","574.5400","38597"
"2025-03-25 05:00:00","573.2200","573.8200","572.9500","573.7900","17826"
"2025-03-25 04:00:00","573.6400","573.6600","572.9100","573.2200","31632"
"2025-03-24 20:00:00","574.0800","574.0800","574.0800","574.0800","2191340"
"2025-03-24 19:00:00","573.7000","574.0699","573.6100","573.7601","77256"
"2025-03-24 18:00:00","574.0500","574.1500","573.6000","573.6900","2269221"
"2025-03-24 17:00:00","574.0400","574.1400","557.7841","574.0500","173139"
"2025-03-24 16:00:00","574.0100","574.6800","555.8540","573.9800","18916556"
"2025-03-24 15:00:00","573.6400","575.1500","573.4700","574.0200","12685469"
"2025-03-24 14:00:00","573.1000","573.7100","572.0500","573.6350","6293050"
"2025-03-24 13:00:00","573.1400","573.3750","572.4500","573.0999","3937356"
"2025-03-24 12:00:00","573.8700","574.3900","572.7700","573.1293","4849270"
"2025-03-24 11:00:00","573.5500","573.9900","573.1100","573.8796","3933764"
"2025-03-24 10:00:00","572.7350","573.6900","572.0100","573.5550","7347680"
"2025-03-24 09:00:00","571.2190","572.9800","570.2000","572.7400","6497579"
"2025-03-24 08:00:00","569.2507","571.5200","563.9800","571.1900","513527"
"2025-03-24 07:00:00","570.5700","571.2700","570.3500","570.9800","451198"
"2025-03-24 06:00:00","569.8300","570.8400","569.6900","570.6000","90807"
"2025-03-24 05:00:00","570.2500","570.6100","569.5100","569.9200","53218"
"2025-03-24 04:00:00","566.0100","570.4300","566.0100","570.2700","84990"
"2025-03-21 20:00:00","563.9800","563.9800","563.9800","563.9800","3056358"
"2025-03-21 19:00:00","565.0600","565.1193","564.7000","564.9700","62954"
"2025-03-21 18:00:00","564.8500","565.1000","563.9800","565.0600","3092408"
"2025-03-21 17:00:00","564.6000","564.9900","526.8043","564.8510","196791"
"2025-03-21 16:00:00","564.2000","564.8150","563.9400","564.5900","24132300"
"2025-03-21 15:00:00","562.4950","564.8900","561.4800","564.1900","15993547"
"2025-03-21 14:00:00","562.9050","563.3063","562.0500","562.4900","6190950"
"2025-03-21 13:00:00","563.6500","563.9300","561.5200","562.9050","4599630"
"2025-03-21 12:00:00","559.3700","563.6850","558.7600","563.6503","8848971"
"2025-03-21 11:00:00","561.4700","561.8100","558.8000","559.4400","14374325"
"2025-03-21 10:00:00","559.8500","561.4800","558.0300","561.4700","7171098"
"2025-03-21 09:00:00","559.4310","560.3200","558.0400","559.8410","11066572"
"2025-03-21 08:00:00","562.2500","565.4900","559.3200","559.4800","655076"
"2025-03-21 07:00:00","562.4600","563.0100","562.0600","562.2500","129108"
"2025-03-21 06:00:00","562.1900","563.2900","561.7000","562.5000","132349"
"2025-03-21 05:00:00","561.9700","562.5000","561.4100","562.1500","32099"
"2025-03-21 04:00:00","564.5000","564.5000","561.2500","561.9800","63769"
"2025-03-20 20:00:00","563.7950","563.7950","563.7950","563.7950","3293359"
"2025-03-20 19:00:00","564.0343","564.0742","563.2068","564.0642","80695"
"2025-03-20 18:00:00","564.1041","564.4830","563.7950","564.0094","3335924"
"2025-03-20 17:00:00","564.2237","564.3434","525.4003","564.1439","664774"
"2025-03-20 16:00:00","563.9944","565.2327","525.4003","564.1041","17979137"
"2025-03-20 15:00:00","562.7591","564.9815","562.6884","563.9845","12995759"
"2025-03-20 14:00:00","563.4959","564.5029","562.0805","562.7581","7220504"
"2025-03-20 13:00:00","564.1639","567.6501","562.9675","563.4660","4860953"
"2025-03-20 12:00:00","566.4471","567.7132","563.9147","564.1739","5709261"
"2025-03-20 11:00:00","567.7232","568.1719","565.9884","566.4668","5601879"
"2025-03-20 10:00:00","564.9516","568.8598","564.7621","567.6933","8044585"
"2025-03-20 09:00:00","562.6435","565.0712","560.9149","564.9117","5100474"
"2025-03-20 08:00:00","567.2586","568.1619","561.1380","562.6186","559949"
"2025-03-20 07:00:00","562.5986","563.7053","562.0702","563.4959","345763"
"2025-03-20 06:00:00","565.2307","565.2606","560.7641","562.6584","269673"
"2025-03-20 05:00:00","567.6534","567.8030","564.9815","565.3703","59187"
"2025-03-20 04:00:00","570.6843","570.6843","565.7990","567.7132","37098"
"2025-03-19 20:00:00","565.4301","565.4301","565.4301","565.4301","2913709"
"2025-03-19 19:00:00","566.6465","567.0851","566.4471","567.0552","81359"
"2025-03-19 18:00:00","565.5099","566.9954","565.3404","566.6365","3072385"
"2025-03-19 17:00:00","565.2905","565.6096","526.9549","565.5498","334980"
"2025-03-19 16:00:00","565.3204","590.3877","526.9549","565.2905","28962656"
"2025-03-19 15:00:00","566.5368","569.2387","564.8767","565.3105","19282661"
"2025-03-19 14:00:00","561.4920","566.8259","560.3155","566.5468","9518023"
"2025-03-19 13:00:00","563.2566","563.4720","561.0333","561.4920","3515330"
"2025-03-19 12:00:00","564.0742","564.5129","562.9775","563.2616","3575197"
"2025-03-19 11:00:00","561.8107","564.5926","561.6614","564.0842","5260564"
"2025-03-19 10:00:00","562.2497","563.6854","561.6125","561.8309","4700210"
"2025-03-19 09:00:00","560.3952","562.7581","559.9466","562.2297","3683505"
"2025-03-19 08:00:00","558.6061","574.9016","558.1420","560.4152","280901"
"2025-03-19 07:00:00","560.5847","561.1829","560.1958","560.8339","148173"
"2025-03-19 06:00:00","560.5448","561.1131","560.3255","560.6545","39274"
"2025-03-19 05:00:00","559.6674","560.8140","559.1091","560.6545","23474"
"2025-03-19 04:00:00","559.7771","560.4052","558.4511","559.8070","34818"
"2025-03-18 20:00:00","559.3384","559.3384","559.3384","559.3384","2620305"
"2025-03-18 19:00:00","559.4182","559.6076","558.9795","559.4730","61126"
"2025-03-18 18:00:00","559.3384","559.5677","558.3514","559.3285","2769003"
"2025-03-18 17:00:00","559.2188","559.3982","522.8975","559.3384","420521"
"2025-03-18 16:00:00","559.3883","579.9784","522.8975","559.2138","23927065"
"2025-03-18 15:00:00","559.6874","560.0277","558.1620","559.3683","11833963"
"2025-03-18 14:00:00","559.1390","560.5298","558.0523","559.7164","4272134"
"2025-03-18 13:00:00","559.1789","559.8755","557.5438","559.1390","4447505"
"2025-03-18 12:00:00","557.9327","560.1261","557.6535","559.1698","7832846"
"2025-03-18 11:00:00","559.1091","559.2487","557.3843","557.9327","5051825"
"2025-03-18 10:00:00","559.0991","560.3853","558.4710","559.1091","7189872"
"2025-03-18 09:00:00","562.8379","563.3858","558.9546","559.0892","6581327"
"2025-03-18 08:00:00","564.2603","590.5147","562.7482","562.8578","447492"
"2025-03-18 07:00:00","564.1839","564.6724","563.1370","564.3833","225353"
"2025-03-18 06:00:00","564.4132","564.5428","562.7282","564.1240","54794"
"2025-03-18 05:00:00","565.3105","565.6694","564.4530","564.5228","16131"
"2025-03-18 04:00:00","565.0812","565.6893","563.9645","565.3204","22811"
"2025-03-17 20:00:00","565.4501","565.4501","565.4501","565.4501","1709071"
"2025-03-17 19:00:00","565.8688","565.8688","565.0430","565.2307","50379"
"2025-03-17 18:00:00","565.2008","565.8788","565.1759","565.7591","1826527"
"2025-03-17 17:00:00","565.3005","599.2602","526.5221","565.1609","338684"
"2025-03-17 16:00:00","565.3105","565.4501","561.5358","565.2806","9944350"
"2025-03-17 15:00:00","567.4640","567.6036","565.1210","565.3204","11723935"
"2025-03-17 14:00:00","565.4002","568.0024","565.3852","567.4939","6359436"
"2025-03-17 13:00:00","562.9027","565.6694","562.2712","565.4152","4174701"
"2025-03-17 12:00:00","562.1400","563.5757","561.6016","562.9077","3003627"
"2025-03-17 11:00:00","562.3294","563.5358","561.1131","562.1243","4325541"
"2025-03-17 10:00:00","564.0044","564.5889","561.9805","562.2896","5521230"
"2025-03-17 09:00:00","561.5219","564.6624","560.5647","563.9545","5792987"
"2025-03-17 08:00:00","560.2756","562.2297","557.3743","561.5119","750740"
"2025-03-17 07:00:00","560.1061","560.8638","559.7970","559.8369","184937"
"2025-03-17 06:00:00","558.7402","560.2955","558.6006","560.1958","39770"
"2025-03-17 05:00:00","558.6904","559.2188","558.4212","558.7203","67344"
"2025-03-17 04:00:00","558.6006","558.9496","557.7233","558.6804","46837"
"2025-03-14 20:00:00","561.1231","561.1231","561.1231","561.1231","2539835"
"2025-03-14 19:00:00","559.7970","560.5149","559.7921","560.4750","62629"
"2025-03-14 18:00:00","559.9267","561.1231","559.7372","559.7871","2596129"
"2025-03-14 17:00:00","560.2058","562.9022","559.8270","559.9964","382712"
"2025-03-14 16:00:00","561.1031","580.5172","521.9305","560.0662","12833170"
"2025-03-14 15:00:00","560.0862","562.1400","559.6874","561.1031","15319944"
"2025-03-14 14:00:00","558.9596","560.7941","558.5508","560.0762","5900391"
"2025-03-14 13:00:00","560.3853","561.1131","549.8387","558.9496","5585989"
"2025-03-14 12:00:00","560.4551","560.7442","558.3415","560.4052","6243656"
"2025-03-14 11:00:00","558.5907","560.7442","558.2417","560.4551","6194949"
"2025-03-14 10:00:00","556.0084","558.6004","553.8350","558.6004","8403761"
"2025-03-14 09:00:00","555.3803","558.0124","554.1341","556.7662","6251177"
"2025-03-14 08:00:00","554.4930","560.3105","499.4385","555.4102","497506"
"2025-03-14 07:00:00","554.5329","555.1311","553.7452","554.7921","257075"
"2025-03-14 06:00:00","554.2039","555.1809","553.1570","554.5329","77549"
"2025-03-14 05:00:00","554.1540","554.6326","553.9048","554.1939","42221"
"2025-03-14 04:00:00","553.3365","554.4033","552.4192","554.0244","38172"
"2025-03-13 20:00:00","549.7672","549.7672","549.7672","549.7672","3621604"
"2025-03-13 19:00:00","552.2846","552.8380","552.0503","552.2298","108404"
"2025-03-13 18:00:00","550.8340","552.6984","549.7672","552.2846","3869584"
"2025-03-13 17:00:00","550.8340","569.5849","549.7672","550.8440","604641"
